,State,Station_Number,Station_Name,Station_WMO,Latitude,Longitude,ZIP Codes
1137,LA,G2200690,Fort Polk Aaf,722390,31.05,-93.18,71459
1138,LA,G2200710,New Orleans Lakefront Ap,722315,30.05,-90.03,
1139,LA,G2200730,Monroe Regional Ap,722486,32.52,-92.03,71211
1140,LA,G2200750,New Orleans Alvin Callender F,722316,29.82,-90.02,70037
1141,LA,G2200770,Baton Rouge Metro AP,722320,30.533,-91.15,70811
1142,LA,G2200790,England Afb,747540,31.32,-92.55,
1143,LA,G2200810,Barksdale Afb,722485,32.5,-93.67,71112
1144,LA,G2200830,Monroe Regional Ap,722486,32.52,-92.03,71211
1145,LA,G2200850,Fort Polk Aaf,722390,31.05,-93.18,71459
1146,LA,G2200870,New Orleans Alvin Callender F,722316,29.82,-90.02,70037
1147,LA,G2200890,New Orleans Intl Arpt,722310,30.0,-90.25,70062
1148,LA,G2200910,Baton Rouge Metro AP,722320,30.533,-91.15,70811
1149,LA,G2200930,Houma Terrebonne,722406,29.57,-90.67,70363
1150,LA,G2200950,New Orleans Intl Arpt,722310,30.0,-90.25,70062
1151,LA,G2200970,Lafayette Regional Ap,722405,30.2,-91.98,
1152,LA,G2200990,Lafayette Regional Ap,722405,30.2,-91.98,
1153,LA,G2201010,Patterson Memorial,722329,29.72,-91.33,70392
1154,LA,G2201030,New Orleans Lakefront Ap,722315,30.05,-90.03,
1155,LA,G2201050,New Orleans Intl Arpt,722310,30.0,-90.25,70062
1156,MS,G2201070,Natchez Hardy Awos,722357,31.62,-91.3,39190
1157,LA,G2201090,Houma Terrebonne,722406,29.57,-90.67,70363
1158,LA,G2201110,Monroe Regional Ap,722486,32.52,-92.03,71211
1159,LA,G2201130,Lafayette Regional Ap,722405,30.2,-91.98,
1160,LA,G2201150,Fort Polk Aaf,722390,31.05,-93.18,71459
1161,LA,G2201170,New Orleans Lakefront Ap,722315,30.05,-90.03,
1162,LA,G2201190,Barksdale Afb,722485,32.5,-93.67,71112
1163,LA,G2201210,Baton Rouge Ryan Arpt,722317,30.53,-91.15,70811
1164,LA,G2201230,Monroe Regional Ap,722486,32.52,-92.03,71211
1165,LA,G2201250,Baton Rouge Metro AP,722320,30.533,-91.15,70811
1166,LA,G2201270,Monroe Regional Ap,722486,32.52,-92.03,71211
1167,ME,G2300010,Auburn Lewiston,726184,44.05,-70.28,04210
1168,ME,G2300030,Presque Isle Municip,727130,46.68,-68.05,04769
1169,ME,G2300050,Portland Intl Jetport,726060,43.65,-70.3,04102
1170,ME,G2300070,Waterville  Awos,726073,44.53,-69.68,04901
1171,ME,G2300090,Bar Harbor  Awos,726077,44.45,-68.37,04605
1172,ME,G2300110,Augusta Airport,726185,44.32,-69.8,04330
1173,ME,G2300130,Rockland Knox Awos,726079,44.07,-69.1,04854
1174,ME,G2300150,Wiscasset,727135,43.97,-69.72,04578
1175,ME,G2300170,Auburn Lewiston,726184,44.05,-70.28,04210
1176,ME,G2300190,Bangor Intl AP,726070,44.8,-68.817,04401
1177,ME,G2300210,Bangor International Ap,726088,44.8,-68.82,04401
1178,ME,G2300230,Naval Air Station,743920,43.9,-69.93,04011
1179,ME,G2300250,Waterville  Awos,726073,44.53,-69.68,04901
1180,ME,G2300270,Bangor International Ap,726088,44.8,-68.82,04401
1181,ME,G2300290,Bar Harbor  Awos,726077,44.45,-68.37,04605
1182,ME,G2300310,Sanford Muni  Awos,726064,43.4,-70.72,04073
1183,VA,G2400010,Winchester Rgnl,724053,39.15,-78.15,22602
1184,MD,G2400030,Baltimore Blt Washngtn IntL,724060,39.17,-76.68,21077
1185,MD,G2400050,Baltimore Blt Washngtn IntL,724060,39.17,-76.68,21077
1186,MD,G2400090,Patuxent River Nas,724040,38.3,-76.42,20670
1187,DE,G2400110,Dover Afb,724088,39.13,-75.47,19961
1188,MD,G2400130,Baltimore Blt Washngtn IntL,724060,39.17,-76.68,21077
1189,DE,G2400150,Wilmington New Castle Cnty Ap,724089,39.67,-75.6,19720
1190,MD,G2400170,Andrews Afb,745940,38.82,-76.87,20747
1191,MD,G2400190,Patuxent River Nas,724040,38.3,-76.42,20670
1192,VA,G2400210,Leesburg Godfrey,724055,39.08,-77.57,20175
1193,WV,G2400230,Morgantown Hart Field,724176,39.65,-79.92,26508
1194,MD,G2400250,Baltimore Blt Washngtn IntL,724060,39.17,-76.68,21077
1195,MD,G2400270,Baltimore Blt Washngtn IntL,724060,39.17,-76.68,21077
1196,DE,G2400290,Dover Afb,724088,39.13,-75.47,19961
1197,VA,G2400310,Washington Dc Reagan Ap,724050,38.87,-77.03,20242
1198,MD,G2400330,Andrews Afb,745940,38.82,-76.87,20747
1199,MD,G2400350,Baltimore Blt Washngtn IntL,724060,39.17,-76.68,21077
1200,MD,G2400370,Patuxent River Nas,724040,38.3,-76.42,20670
1201,MD,G2400390,Salisbury Wicomico Co Ap,724045,38.33,-75.52,21804
1202,MD,G2400410,Patuxent River Nas,724040,38.3,-76.42,20670
1203,MD,G2400430,Hagerstown Rgnl Ric,724066,39.7,-77.73,21767
1204,MD,G2400450,Salisbury Wicomico Co Ap,724045,38.33,-75.52,21804
1205,MD,G2400470,Salisbury-Ocean City-Wicomico Rgnl AP,723980,38.333,-75.517,21804
1206,MD,G2405100,Baltimore Blt Washngtn IntL,724060,39.17,-76.68,21077
1207,MA,G2500010,Barnstable Muni Boa,725067,41.67,-70.28,02649
1208,MA,G2500030,North Adams,725075,42.7,-73.17,01267
1209,MA,G2500050,New Bedford Rgnl,725065,41.67,-70.95,02746
1210,MA,G2500070,Marthas Vineyard,725066,41.4,-70.62,02575
1211,MA,G2500090,Beverly Muni,725088,42.58,-70.92,01923
1212,MA,G2500110,Chicopee Falls Westo,744910,42.2,-72.53,01022
1213,MA,G2500130,Chicopee Falls Westo,744910,42.2,-72.53,01022
1214,MA,G2500150,Chicopee Falls Westo,744910,42.2,-72.53,01022
1215,MA,G2500170,Boston Logan IntL Arpt,725090,42.37,-71.02,02128
1216,MA,G2500190,Nantucket Memorial Ap,725063,41.25,-70.07,02554
1217,MA,G2500210,Norwood Memorial,725098,42.18,-71.18,02062
1218,MA,G2500230,Plymouth Municipal,725064,41.92,-70.73,02360
1219,MA,G2500250,Boston Logan IntL Arpt,725090,42.37,-71.02,02128
1220,MA,G2500270,Worchester Regional Arpt,725095,42.27,-71.88,
1221,MI,G2600010,Oscoda Wurtsmith Afb,726395,44.45,-83.4,48750
1222,MI,G2600030,Escanaba  Awos,726480,45.75,-87.03,
1223,MI,G2600050,Grand Rapids Kent County Int,726350,42.88,-85.52,49512
1224,MI,G2600070,Alpena County Regional Ap,726390,45.07,-83.58,49744
1225,MI,G2600090,Traverse City Cherry Capital,726387,44.73,-85.58,49686
1226,MI,G2600110,Saginaw Tri City Intl Ap,726379,43.53,-84.08,
1227,MI,G2600130,Hancock Houghton Co Ap,727440,47.17,-88.5,
1228,MI,G2600150,Grand Rapids Kent County Int,726350,42.88,-85.52,49512
1229,MI,G2600170,Saginaw Tri City Intl Ap,726379,43.53,-84.08,
1230,MI,G2600190,Traverse City Cherry Capital,726387,44.73,-85.58,49686
1231,MI,G2600210,Benton Harbor Ross,726355,42.13,-86.43,49022
1232,MI,G2600230,Battle Creek Kellogg Ap,725396,42.3,-85.25,49037
1233,MI,G2600250,Battle Creek Kellogg Ap,725396,42.3,-85.25,49037
1234,IN,G2600270,South Bend Michiana Rgnl Ap,725350,41.7,-86.33,46628
1235,MI,G2600290,Pellston Emmet County Ap,727347,45.57,-84.78,49769
1236,MI,G2600310,Pellston Emmet County Ap,727347,45.57,-84.78,49769
1237,MI,G2600330,Sault Ste Marie Sanderson Fie,727340,46.47,-84.35,49783
1238,MI,G2600350,Houghton Lake Roscommon Co Ar,726380,44.37,-84.68,
1239,MI,G2600370,Lansing Capital City Arpt,725390,42.78,-84.58,48906
1240,MI,G2600390,Houghton Lake Roscommon Co Ar,726380,44.37,-84.68,
1241,MI,G2600410,Escanaba  Awos,726480,45.75,-87.03,
1242,MI,G2600430,Iron Mountain Ford,727437,45.82,-88.12,49802
1243,MI,G2600450,Lansing Capital City Arpt,725390,42.78,-84.58,48906
1244,MI,G2600470,Pellston Emmet County Ap,727347,45.57,-84.78,49769
1245,MI,G2600490,Flint Bishop Intl Arpt,726370,42.97,-83.75,48507
1246,MI,G2600510,Saginaw Tri City Intl Ap,726379,43.53,-84.08,
1247,MI,G2600530,Ironwood  Awos,727445,46.53,-90.13,49938
1248,MI,G2600550,Traverse City Cherry Capital,726387,44.73,-85.58,49686
1249,MI,G2600570,Lansing Capital City Arpt,725390,42.78,-84.58,48906
1250,MI,G2600590,Jackson Reynolds Field,725395,42.27,-84.47,49202
1251,MI,G2600610,Hancock Houghton Co Ap,727440,47.17,-88.5,
1252,MI,G2600630,Oscoda Wurtsmith Afb,726395,44.45,-83.4,48750
1253,MI,G2600650,Lansing Capital City Arpt,725390,42.78,-84.58,48906
1254,MI,G2600670,Grand Rapids Kent County Int,726350,42.88,-85.52,49512
1255,MI,G2600690,Oscoda Wurtsmith Afb,726395,44.45,-83.4,48750
1256,MI,G2600710,Iron Mountain Ford,727437,45.82,-88.12,49802
1257,MI,G2600730,Houghton Lake Roscommon Co Ar,726380,44.37,-84.68,
1258,MI,G2600750,Jackson Reynolds Field,725395,42.27,-84.47,49202
1259,MI,G2600770,Kalamazoo Battle Cr,726357,42.23,-85.55,49002
1260,MI,G2600790,Traverse City Cherry Capital,726387,44.73,-85.58,49686
1261,MI,G2600810,Grand Rapids Kent County Int,726350,42.88,-85.52,49512
1262,MI,G2600830,Hancock Houghton Co Ap,727440,47.17,-88.5,
1263,MI,G2600850,Cadillac Wexford Co Ap,726384,44.28,-85.42,49601
1264,MI,G2600870,Oakland Co Intl,726375,42.67,-83.42,48386
1265,MI,G2600890,Traverse City Cherry Capital,726387,44.73,-85.58,49686
1266,MI,G2600910,Ann Arbor Municipal,725374,42.22,-83.75,48108
1267,MI,G2600930,Howell,725378,42.63,-83.98,
1268,MI,G2600950,Chippewa Co Intl,727344,46.25,-84.47,49788
1269,MI,G2600970,Chippewa Co Intl,727344,46.25,-84.47,49788
1270,MI,G2600990,Mount Clemens Selfridge Fld,725377,42.62,-82.83,48045
1271,MI,G2601010,Manistee  Awos,726385,44.27,-86.25,49660
1272,MI,G2601030,Escanaba  Awos,726480,45.75,-87.03,
1273,MI,G2601050,Manistee  Awos,726385,44.27,-86.25,49660
