,index,State,Station_Number,Station_Name,Station_WMO,Latitude,Longitude,ZIP Codes,FIPS,SUBGRID,el_src_h1,el_sit_h1,el_sit_sub_h1,el_del_h1,el_src_c1,el_sit_c1,el_sit_sub_c1,el_del_c1,ng_src_h1,ng_sit_h1,ng_del_h1,ng_src_c1,ng_sit_c1,ng_del_c1,el_src_h2,el_sit_h2,el_sit_sub_h2,el_del_h2,el_src_c2,el_sit_c2,el_sit_sub_c2,el_del_c2,ng_src_h2,ng_sit_h2,ng_del_h2,ng_src_c2,ng_sit_c2,ng_del_c2,el_sit_t1,ng_sit_t1,el_sit_t2,ng_sit_t2
90,90,AZ,G0400070,Prescott Love Field,723723,34.65,-112.42,,4007,AZNM,10.83,3.42,0.41,10.38,3.05,0.96,0.14,5.64,0,0,0,0,0,0,0,0,0.385,0,2.9,0.92,0.075,5.69,11.99,11.06,10.51,0,0,0,34.35,19.13,30.79,30.19
91,91,AZ,G0400090,Safford  Amos,722747,32.82,-109.68,85548,4009,AZNM,0.49,0.16,0.165,0.41,15.81,4.99,0.005,26.32,0,0,0,0,0,0,0,0,0.175,0,15.32,4.84,0.005,26.45,0.48,0.45,0.42,0,0,0,34.74,18.79,34.43,19.24
92,92,AZ,G0400110,Safford  Amos,722747,32.82,-109.68,85548,4011,AZNM,0.49,0.16,0.165,0.41,15.81,4.99,0.005,26.32,0,0,0,0,0,0,0,0,0.175,0,15.32,4.84,0.005,26.45,0.48,0.45,0.42,0,0,0,34.74,18.79,34.43,19.24
93,93,CA,G0400120,Blythe Riverside Co Arpt,747188,33.62,-114.72,,4012,AZNM,0,0,0.09,0,31.52,9.95,0,43.46,0,0,0,0,0,0,0,0,0.095,0,31.28,9.88,0.005,43.61,0,0,0,0,0,0,39.46,18.59,39.39,18.59
94,94,AZ,G0400130,Phoenix Sky Harbor Intl Ap,722780,33.45,-111.98,85034,4013,AZNM,0,0,0.1,0,28.72,9.07,0,41.27,0,0,0,0,0,0,0,0,0.105,0,28.37,8.96,0.005,41.42,0,0,0,0,0,0,38.59,18.56,38.48,18.56
95,95,AZ,G0400150,Kingman  Amos,723700,35.27,-113.95,,4015,AZNM,5.36,1.69,0.29,5.73,12.06,3.81,0.07,18.72,0,0,0,0,0,0,0,0,0.285,0,11.8,3.73,0.045,18.81,6.6,6.09,5.79,0,0,0,35.28,19.03,33.47,25.12
96,96,AZ,G0400170,Winslow Municipal Ap,723740,35.03,-110.72,86247,4017,AZNM,14.57,4.6,0.435,12.98,4,1.26,0.185,6.72,0,0,0,0,0,0,0,0,0.405,0,3.87,1.22,0.095,6.77,15.02,13.85,13.16,0,0,0,35.9,19.14,31.13,32.99
97,97,AZ,G0400190,Tucson International Ap,722740,32.13,-110.95,85706,4019,AZNM,0.56,0.18,0.16,0.54,16.33,5.16,0.01,26.32,0,0,0,0,0,0,0,0,0.155,0,15.89,5.02,0.005,26.45,0.62,0.57,0.54,0,0,0,34.91,18.81,34.6,19.39
98,98,AZ,G0400210,Casa Granda  Awos,722748,32.95,-111.77,8512,4021,AZNM,0.13,0.04,0.145,0.12,21.39,6.75,0.005,30.38,0,0,0,0,0,0,0,0,0.145,0,21.13,6.67,0.005,30.5,0.13,0.12,0.12,0,0,0,36.36,18.79,36.24,18.92
99,99,AZ,G0400230,Bisbee Douglas Intl AP,722720,31.467,-109.6,,4023,AZNM,1.46,0.46,0.21,1.22,9.96,3.15,0.02,18.32,0,0,0,0,0,0,0,0,0.2,0,9.51,3,0.01,18.44,1.42,1.31,1.25,0,0,0,33.25,18.86,32.63,20.17
100,100,AZ,G0400250,Prescott Love Field,723723,34.65,-112.42,,4025,AZNM,10.83,3.42,0.41,10.38,3.05,0.96,0.14,5.64,0,0,0,0,0,0,0,0,0.385,0,2.9,0.92,0.075,5.69,11.99,11.06,10.51,0,0,0,34.35,19.13,30.79,30.19
101,101,AZ,G0400270,Yuma Intl Arpt,722800,32.67,-114.6,85365,4027,AZNM,0,0,0.06,0,29.18,9.21,0,42.72,0,0,0,0,0,0,0,0,0.065,0,28.78,9.09,0.005,42.88,0,0,0,0,0,0,38.69,18.52,38.57,18.52
102,102,AR,G0500010,Stuttgart  Awos,723416,34.6,-91.57,,5001,SRMV,7.74,2.44,0.28,8.33,8.13,2.57,0.1,16.56,0,0,0,0,0,0,0,0,0.27,0,7.75,2.45,0.06,16.74,9.6,8.86,8.41,0,0,0,34.81,19.01,32.2,27.87
103,103,LA,G0500030,Monroe Regional Ap,722486,32.52,-92.03,71211,5003,SRMV,3.94,1.24,0.22,3.7,10.25,3.24,0.05,20.33,0,0,0,0,0,0,0,0,0.21,0,9.79,3.09,0.03,20.52,4.27,3.94,3.74,0,0,0,34.17,18.91,32.75,22.85
104,104,AR,G0500050,Flippin  Awos,723447,36.3,-92.47,72635,5005,SRMV,10.72,3.38,0.36,9.77,6.01,1.9,0.14,11.45,0,0,0,0,0,0,0,0,0.32,0,5.72,1.81,0.07,11.55,11.3,10.43,9.9,0,0,0,35.19,19.05,31.62,29.48
105,105,AR,G0500070,Bentonville  Awos,723444,36.35,-94.22,72712,5007,SPSO,15.43,4.87,0.44,14.64,4.65,1.47,0.2,8.85,0,0,0,0,0,0,0,0,0.405,0,4.45,1.41,0.105,8.94,16.92,15.61,14.83,0,0,0,36.4,19.15,31.33,34.76
106,106,AR,G0500090,Harrison-Boone County Rgnl AP,723450,36.267,-93.15,72601,5009,SRMV,11.45,3.62,0.355,9.59,6.97,2.2,0.145,13.84,0,0,0,0,0,0,0,0,0.32,0,6.64,2.1,0.07,13.97,11.12,10.26,9.75,0,0,0,35.74,19.04,31.91,29.3
107,107,AR,G0500110,Pine Bluff Faa Ap,723417,34.17,-91.93,,5011,SRMV,11.09,3.5,0.33,10.44,9.86,3.11,0.14,18.3,0,0,0,0,0,0,0,0,0.305,0,9.52,3,0.075,18.47,12.06,11.13,10.57,0,0,0,36.51,19.03,32.8,30.15
108,108,AR,G0500130,El Dorado Goodwin Field,723419,33.22,-92.82,,5013,SRMV,4.97,1.57,0.255,4.69,11.23,3.54,0.065,20.37,0,0,0,0,0,0,0,0,0.245,0,10.85,3.43,0.035,20.55,5.42,5,4.75,0,0,0,34.85,18.97,33.12,23.97
109,109,AR,G0500150,Harrison Faa Ap,723446,36.27,-93.15,72601,5015,SPSO,11.46,3.62,0.355,9.59,6.96,2.2,0.145,13.82,0,0,0,0,0,0,0,0,0.32,0,6.63,2.09,0.07,13.95,11.12,10.26,9.75,0,0,0,35.74,19.04,31.9,29.31
110,110,MS,G0500170,Greenville Municipal,722356,33.48,-90.98,38782,5017,SRMV,4.9,1.55,0.235,4.94,10.54,3.33,0.065,19.99,0,0,0,0,0,0,0,0,0.23,0,10.12,3.2,0.04,20.17,5.7,5.26,5,0,0,0,34.59,18.96,32.88,24.22
111,111,AR,G0500190,Memorial Fld,723415,34.47,-93.1,71913,5019,SRMV,8.36,2.64,0.305,7.7,8.58,2.71,0.105,16.44,0,0,0,0,0,0,0,0,0.275,0,8.23,2.6,0.055,16.6,8.91,8.22,7.8,0,0,0,35.17,19.02,32.35,27.24
112,112,AR,G0500210,Walnut Ridge  Awos,723406,36.13,-90.92,,5021,SRMV,13.51,4.27,0.385,13.42,5.85,1.85,0.175,11.94,0,0,0,0,0,0,0,0,0.35,0,5.57,1.76,0.1,12.08,15.5,14.3,13.59,0,0,0,36.09,19.09,31.62,33.39
113,113,AR,G0500230,Batesville  Awos,723448,35.73,-91.65,72501,5023,SRMV,11.01,3.47,0.355,9.38,6.44,2.03,0.145,12.62,0,0,0,0,0,0,0,0,0.32,0,6.12,1.93,0.07,12.74,10.88,10.04,9.54,0,0,0,35.43,19.06,31.74,29.1
114,114,AR,G0500250,Pine Bluff Faa Ap,723417,34.17,-91.93,,5025,SRMV,11.09,3.5,0.33,10.44,9.86,3.11,0.14,18.3,0,0,0,0,0,0,0,0,0.305,0,9.52,3,0.075,18.47,12.06,11.13,10.57,0,0,0,36.51,19.03,32.8,30.15
115,115,AR,G0500270,El Dorado Goodwin Field,723419,33.22,-92.82,,5027,SRMV,4.97,1.57,0.255,4.69,11.23,3.54,0.065,20.37,0,0,0,0,0,0,0,0,0.245,0,10.85,3.43,0.035,20.55,5.42,5,4.75,0,0,0,34.85,18.97,33.12,23.97
116,116,AR,G0500290,Little Rock Afb,723405,34.92,-92.15,72099,5029,SRMV,11.69,3.69,0.335,9.99,8.48,2.68,0.155,16.96,0,0,0,0,0,0,0,0,0.305,0,8.08,2.55,0.075,17.12,11.58,10.68,10.15,0,0,0,36.27,19.03,32.34,29.71
117,117,AR,G0500310,Jonesboro Muni,723407,35.83,-90.65,72401,5031,SRMV,19.09,6.03,0.43,16.96,7.43,2.35,0.25,14.66,0,0,0,0,0,0,0,0,0.375,0,7.1,2.24,0.125,14.8,19.64,18.12,17.22,0,0,0,38.48,19.06,32.16,37.18
118,118,AR,G0500330,Fort Smith Regional Ap,723440,35.33,-94.37,72903,5033,SPSO,13.76,4.34,0.385,11.85,9.42,2.98,0.185,18.16,0,0,0,0,0,0,0,0,0.325,0,9.02,2.85,0.085,18.33,13.74,12.67,12.04,0,0,0,37.3,19.02,32.68,31.69
119,119,TN,G0500350,Memphis International Ap,723340,35.07,-89.98,38131,5035,SRMV,7.87,2.48,0.285,7.31,11.18,3.53,0.105,21.67,0,0,0,0,0,0,0,0,0.265,0,10.68,3.37,0.055,21.86,8.46,7.8,7.41,0,0,0,35.83,18.96,33.11,26.76
120,120,AR,G0500370,Jonesboro Muni,723407,35.83,-90.65,72401,5037,SRMV,19.09,6.03,0.43,16.96,7.43,2.35,0.25,14.66,0,0,0,0,0,0,0,0,0.375,0,7.1,2.24,0.125,14.8,19.64,18.12,17.22,0,0,0,38.48,19.06,32.16,37.18
121,121,AR,G0500390,Pine Bluff Faa Ap,723417,34.17,-91.93,,5039,SRMV,11.09,3.5,0.33,10.44,9.86,3.11,0.14,18.3,0,0,0,0,0,0,0,0,0.305,0,9.52,3,0.075,18.47,12.06,11.13,10.57,0,0,0,36.51,19.03,32.8,30.15
122,122,MS,G0500410,Greenville Municipal,722356,33.48,-90.98,38782,5041,SRMV,4.9,1.55,0.235,4.94,10.54,3.33,0.065,19.99,0,0,0,0,0,0,0,0,0.23,0,10.12,3.2,0.04,20.17,5.7,5.26,5,0,0,0,34.59,18.96,32.88,24.22
123,123,AR,G0500430,Pine Bluff Faa Ap,723417,34.17,-91.93,,5043,SRMV,11.09,3.5,0.33,10.44,9.86,3.11,0.14,18.3,0,0,0,0,0,0,0,0,0.305,0,9.52,3,0.075,18.47,12.06,11.13,10.57,0,0,0,36.51,19.03,32.8,30.15
124,124,AR,G0500450,Little Rock Afb,723405,34.92,-92.15,72099,5045,SRMV,11.69,3.69,0.335,9.99,8.48,2.68,0.155,16.96,0,0,0,0,0,0,0,0,0.305,0,8.08,2.55,0.075,17.12,11.58,10.68,10.15,0,0,0,36.27,19.03,32.34,29.71
125,125,AR,G0500470,Fort Smith Regional Ap,723440,35.33,-94.37,72903,5047,SPSO,13.76,4.34,0.385,11.85,9.42,2.98,0.185,18.16,0,0,0,0,0,0,0,0,0.325,0,9.02,2.85,0.085,18.33,13.74,12.67,12.04,0,0,0,37.3,19.02,32.68,31.69
126,126,AR,G0500490,Flippin  Awos,723447,36.3,-92.47,72635,5049,SRMV,10.72,3.38,0.36,9.77,6.01,1.9,0.14,11.45,0,0,0,0,0,0,0,0,0.32,0,5.72,1.81,0.07,11.55,11.3,10.43,9.9,0,0,0,35.19,19.05,31.62,29.48
127,127,AR,G0500510,Memorial Fld,723415,34.47,-93.1,71913,5051,SRMV,8.36,2.64,0.305,7.7,8.58,2.71,0.105,16.44,0,0,0,0,0,0,0,0,0.275,0,8.23,2.6,0.055,16.6,8.91,8.22,7.8,0,0,0,35.17,19.02,32.35,27.24
128,128,AR,G0500530,Little Rock Adams Field,723403,34.75,-92.23,72114,5053,SRMV,9.53,3.01,0.31,8.63,9.63,3.04,0.13,18.77,0,0,0,0,0,0,0,0,0.285,0,9.22,2.91,0.065,18.94,10,9.23,8.76,0,0,0,35.91,18.98,32.67,28.21
129,129,AR,G0500550,Jonesboro Muni,723407,35.83,-90.65,72401,5055,SRMV,19.09,6.03,0.43,16.96,7.43,2.35,0.25,14.66,0,0,0,0,0,0,0,0,0.375,0,7.1,2.24,0.125,14.8,19.64,18.12,17.22,0,0,0,38.48,19.06,32.16,37.18
130,130,AR,G0500570,Texarkana Webb Field,723418,33.45,-94,71854,5057,SRMV,3.82,1.21,0.23,3.96,11.64,3.67,0.05,22.65,0,0,0,0,0,0,0,0,0.22,0,11.13,3.51,0.03,22.85,4.57,4.22,4.01,0,0,0,34.57,18.93,33.18,23.15
131,131,AR,G0500590,Memorial Fld,723415,34.47,-93.1,71913,5059,SRMV,8.36,2.64,0.305,7.7,8.58,2.71,0.105,16.44,0,0,0,0,0,0,0,0,0.275,0,8.23,2.6,0.055,16.6,8.91,8.22,7.8,0,0,0,35.17,19.02,32.35,27.24
132,132,AR,G0500610,Texarkana Webb Field,723418,33.45,-94,71854,5061,SRMV,3.82,1.21,0.23,3.96,11.64,3.67,0.05,22.65,0,0,0,0,0,0,0,0,0.22,0,11.13,3.51,0.03,22.85,4.57,4.22,4.01,0,0,0,34.57,18.93,33.18,23.15
133,133,AR,G0500630,Batesville  Awos,723448,35.73,-91.65,72501,5063,SRMV,11.01,3.47,0.355,9.38,6.44,2.03,0.145,12.62,0,0,0,0,0,0,0,0,0.32,0,6.12,1.93,0.07,12.74,10.88,10.04,9.54,0,0,0,35.43,19.06,31.74,29.1
134,134,AR,G0500650,Batesville  Awos,723448,35.73,-91.65,72501,5065,SRMV,11.01,3.47,0.355,9.38,6.44,2.03,0.145,12.62,0,0,0,0,0,0,0,0,0.32,0,6.12,1.93,0.07,12.74,10.88,10.04,9.54,0,0,0,35.43,19.06,31.74,29.1
135,135,AR,G0500670,Batesville  Awos,723448,35.73,-91.65,72501,5067,SRMV,11.01,3.47,0.355,9.38,6.44,2.03,0.145,12.62,0,0,0,0,0,0,0,0,0.32,0,6.12,1.93,0.07,12.74,10.88,10.04,9.54,0,0,0,35.43,19.06,31.74,29.1
136,136,AR,G0500690,Pine Bluff Faa Ap,723417,34.17,-91.93,,5069,SRMV,11.09,3.5,0.33,10.44,9.86,3.11,0.14,18.3,0,0,0,0,0,0,0,0,0.305,0,9.52,3,0.075,18.47,12.06,11.13,10.57,0,0,0,36.51,19.03,32.8,30.15
137,137,AR,G0500710,Fort Smith Regional Ap,723440,35.33,-94.37,72903,5071,SPSO,13.76,4.34,0.385,11.85,9.42,2.98,0.185,18.16,0,0,0,0,0,0,0,0,0.325,0,9.02,2.85,0.085,18.33,13.74,12.67,12.04,0,0,0,37.3,19.02,32.68,31.69
138,138,AR,G0500730,Texarkana Webb Field,723418,33.45,-94,71854,5073,SRMV,3.82,1.21,0.23,3.96,11.64,3.67,0.05,22.65,0,0,0,0,0,0,0,0,0.22,0,11.13,3.51,0.03,22.85,4.57,4.22,4.01,0,0,0,34.57,18.93,33.18,23.15
139,139,AR,G0500750,Walnut Ridge  Awos,723406,36.13,-90.92,,5075,SRMV,13.51,4.27,0.385,13.42,5.85,1.85,0.175,11.94,0,0,0,0,0,0,0,0,0.35,0,5.57,1.76,0.1,12.08,15.5,14.3,13.59,0,0,0,36.09,19.09,31.62,33.39
140,140,AR,G0500770,Stuttgart  Awos,723416,34.6,-91.57,,5077,SRMV,7.74,2.44,0.28,8.33,8.13,2.57,0.1,16.56,0,0,0,0,0,0,0,0,0.27,0,7.75,2.45,0.06,16.74,9.6,8.86,8.41,0,0,0,34.81,19.01,32.2,27.87
141,141,AR,G0500790,Pine Bluff Faa Ap,723417,34.17,-91.93,,5079,SRMV,11.09,3.5,0.33,10.44,9.86,3.11,0.14,18.3,0,0,0,0,0,0,0,0,0.305,0,9.52,3,0.075,18.47,12.06,11.13,10.57,0,0,0,36.51,19.03,32.8,30.15
142,142,AR,G0500810,Texarkana Webb Field,723418,33.45,-94,71854,5081,SRMV,3.82,1.21,0.23,3.96,11.64,3.67,0.05,22.65,0,0,0,0,0,0,0,0,0.22,0,11.13,3.51,0.03,22.85,4.57,4.22,4.01,0,0,0,34.57,18.93,33.18,23.15
143,143,AR,G0500830,Fort Smith Regional Ap,723440,35.33,-94.37,72903,5083,SPSO,13.76,4.34,0.385,11.85,9.42,2.98,0.185,18.16,0,0,0,0,0,0,0,0,0.325,0,9.02,2.85,0.085,18.33,13.74,12.67,12.04,0,0,0,37.3,19.02,32.68,31.69
144,144,AR,G0500850,Little Rock Afb,723405,34.92,-92.15,72099,5085,SRMV,11.69,3.69,0.335,9.99,8.48,2.68,0.155,16.96,0,0,0,0,0,0,0,0,0.305,0,8.08,2.55,0.075,17.12,11.58,10.68,10.15,0,0,0,36.27,19.03,32.34,29.71
145,145,AR,G0500870,Springdale Muni,723434,36.18,-94.12,72764,5087,SPSO,15.2,4.8,0.415,13.12,6.56,2.07,0.205,12.87,0,0,0,0,0,0,0,0,0.365,0,6.26,1.98,0.095,13,15.23,14.05,13.35,0,0,0,36.92,19.08,31.85,33.14
146,146,AR,G0500890,Flippin  Awos,723447,36.3,-92.47,72635,5089,SRMV,10.72,3.38,0.36,9.77,6.01,1.9,0.14,11.45,0,0,0,0,0,0,0,0,0.32,0,5.72,1.81,0.07,11.55,11.3,10.43,9.9,0,0,0,35.19,19.05,31.62,29.48
147,147,AR,G0500910,Texarkana Webb Field,723418,33.45,-94,71854,5091,SRMV,3.82,1.21,0.23,3.96,11.64,3.67,0.05,22.65,0,0,0,0,0,0,0,0,0.22,0,11.13,3.51,0.03,22.85,4.57,4.22,4.01,0,0,0,34.57,18.93,33.18,23.15
148,148,TN,G0500930,Dyersburg Municipal Ap,723347,36.02,-89.4,38024,5093,SRMV,13.9,4.39,0.4,12.93,6.64,2.1,0.2,13.02,0,0,0,0,0,0,0,0,0.335,0,6.34,2,0.095,13.15,14.99,13.83,13.14,0,0,0,36.5,19.07,31.85,32.89
149,149,AR,G0500950,Stuttgart  Awos,723416,34.6,-91.57,,5095,SRMV,7.74,2.44,0.28,8.33,8.13,2.57,0.1,16.56,0,0,0,0,0,0,0,0,0.27,0,7.75,2.45,0.06,16.74,9.6,8.86,8.41,0,0,0,34.81,19.01,32.2,27.87
150,150,AR,G0500970,Memorial Fld,723415,34.47,-93.1,71913,5097,SRMV,8.36,2.64,0.305,7.7,8.58,2.71,0.105,16.44,0,0,0,0,0,0,0,0,0.275,0,8.23,2.6,0.055,16.6,8.91,8.22,7.8,0,0,0,35.17,19.02,32.35,27.24
151,151,AR,G0500990,Texarkana Webb Field,723418,33.45,-94,71854,5099,SRMV,3.82,1.21,0.23,3.96,11.64,3.67,0.05,22.65,0,0,0,0,0,0,0,0,0.22,0,11.13,3.51,0.03,22.85,4.57,4.22,4.01,0,0,0,34.57,18.93,33.18,23.15
152,152,AR,G0501010,Harrison-Boone County Rgnl AP,723450,36.267,-93.15,72601,5101,SPSO,11.45,3.62,0.355,9.59,6.97,2.2,0.145,13.84,0,0,0,0,0,0,0,0,0.32,0,6.64,2.1,0.07,13.97,11.12,10.26,9.75,0,0,0,35.74,19.04,31.91,29.3
153,153,AR,G0501030,El Dorado Goodwin Field,723419,33.22,-92.82,,5103,SRMV,4.97,1.57,0.255,4.69,11.23,3.54,0.065,20.37,0,0,0,0,0,0,0,0,0.245,0,10.85,3.43,0.035,20.55,5.42,5,4.75,0,0,0,34.85,18.97,33.12,23.97
154,154,AR,G0501050,Little Rock Adams Field,723403,34.75,-92.23,72114,5105,SRMV,9.53,3.01,0.31,8.63,9.63,3.04,0.13,18.77,0,0,0,0,0,0,0,0,0.285,0,9.22,2.91,0.065,18.94,10,9.23,8.76,0,0,0,35.91,18.98,32.67,28.21
155,155,AR,G0501070,Stuttgart  Awos,723416,34.6,-91.57,,5107,SRMV,7.74,2.44,0.28,8.33,8.13,2.57,0.1,16.56,0,0,0,0,0,0,0,0,0.27,0,7.75,2.45,0.06,16.74,9.6,8.86,8.41,0,0,0,34.81,19.01,32.2,27.87
156,156,AR,G0501090,Memorial Fld,723415,34.47,-93.1,71913,5109,SRMV,8.36,2.64,0.305,7.7,8.58,2.71,0.105,16.44,0,0,0,0,0,0,0,0,0.275,0,8.23,2.6,0.055,16.6,8.91,8.22,7.8,0,0,0,35.17,19.02,32.35,27.24
157,157,AR,G0501110,Jonesboro Muni,723407,35.83,-90.65,72401,5111,SRMV,19.09,6.03,0.43,16.96,7.43,2.35,0.25,14.66,0,0,0,0,0,0,0,0,0.375,0,7.1,2.24,0.125,14.8,19.64,18.12,17.22,0,0,0,38.48,19.06,32.16,37.18
158,158,AR,G0501130,Fort Smith Regional Ap,723440,35.33,-94.37,72903,5113,SRMV,13.76,4.34,0.385,11.85,9.42,2.98,0.185,18.16,0,0,0,0,0,0,0,0,0.325,0,9.02,2.85,0.085,18.33,13.74,12.67,12.04,0,0,0,37.3,19.02,32.68,31.69
159,159,AR,G0501150,Memorial Fld,723415,34.47,-93.1,71913,5115,SRMV,8.36,2.64,0.305,7.7,8.58,2.71,0.105,16.44,0,0,0,0,0,0,0,0,0.275,0,8.23,2.6,0.055,16.6,8.91,8.22,7.8,0,0,0,35.17,19.02,32.35,27.24
160,160,AR,G0501170,Stuttgart  Awos,723416,34.6,-91.57,,5117,SRMV,7.74,2.44,0.28,8.33,8.13,2.57,0.1,16.56,0,0,0,0,0,0,0,0,0.27,0,7.75,2.45,0.06,16.74,9.6,8.86,8.41,0,0,0,34.81,19.01,32.2,27.87
161,161,AR,G0501190,Little Rock Adams Field,723403,34.75,-92.23,72114,5119,SRMV,9.53,3.01,0.31,8.63,9.63,3.04,0.13,18.77,0,0,0,0,0,0,0,0,0.285,0,9.22,2.91,0.065,18.94,10,9.23,8.76,0,0,0,35.91,18.98,32.67,28.21
162,162,AR,G0501210,Walnut Ridge  Awos,723406,36.13,-90.92,,5121,SRMV,13.51,4.27,0.385,13.42,5.85,1.85,0.175,11.94,0,0,0,0,0,0,0,0,0.35,0,5.57,1.76,0.1,12.08,15.5,14.3,13.59,0,0,0,36.09,19.09,31.62,33.39
163,163,TN,G0501230,Memphis International Ap,723340,35.07,-89.98,38131,5123,SRMV,7.87,2.48,0.285,7.31,11.18,3.53,0.105,21.67,0,0,0,0,0,0,0,0,0.265,0,10.68,3.37,0.055,21.86,8.46,7.8,7.41,0,0,0,35.83,18.96,33.11,26.76
164,164,AR,G0501250,Little Rock Adams Field,723403,34.75,-92.23,72114,5125,SRMV,9.53,3.01,0.31,8.63,9.63,3.04,0.13,18.77,0,0,0,0,0,0,0,0,0.285,0,9.22,2.91,0.065,18.94,10,9.23,8.76,0,0,0,35.91,18.98,32.67,28.21
165,165,AR,G0501270,Fort Smith Regional Ap,723440,35.33,-94.37,72903,5127,SRMV,13.76,4.34,0.385,11.85,9.42,2.98,0.185,18.16,0,0,0,0,0,0,0,0,0.325,0,9.02,2.85,0.085,18.33,13.74,12.67,12.04,0,0,0,37.3,19.02,32.68,31.69
166,166,AR,G0501290,Batesville  Awos,723448,35.73,-91.65,72501,5129,SRMV,11.01,3.47,0.355,9.38,6.44,2.03,0.145,12.62,0,0,0,0,0,0,0,0,0.32,0,6.12,1.93,0.07,12.74,10.88,10.04,9.54,0,0,0,35.43,19.06,31.74,29.1
167,167,AR,G0501310,Fort Smith Regional Ap,723440,35.33,-94.37,72903,5131,SPSO,13.76,4.34,0.385,11.85,9.42,2.98,0.185,18.16,0,0,0,0,0,0,0,0,0.325,0,9.02,2.85,0.085,18.33,13.74,12.67,12.04,0,0,0,37.3,19.02,32.68,31.69
168,168,AR,G0501330,Texarkana Webb Field,723418,33.45,-94,71854,5133,SRMV,3.82,1.21,0.23,3.96,11.64,3.67,0.05,22.65,0,0,0,0,0,0,0,0,0.22,0,11.13,3.51,0.03,22.85,4.57,4.22,4.01,0,0,0,34.57,18.93,33.18,23.15
169,169,AR,G0501350,Batesville  Awos,723448,35.73,-91.65,72501,5135,SRMV,11.01,3.47,0.355,9.38,6.44,2.03,0.145,12.62,0,0,0,0,0,0,0,0,0.32,0,6.12,1.93,0.07,12.74,10.88,10.04,9.54,0,0,0,35.43,19.06,31.74,29.1
170,170,AR,G0501370,Batesville  Awos,723448,35.73,-91.65,72501,5137,SRMV,11.01,3.47,0.355,9.38,6.44,2.03,0.145,12.62,0,0,0,0,0,0,0,0,0.32,0,6.12,1.93,0.07,12.74,10.88,10.04,9.54,0,0,0,35.43,19.06,31.74,29.1
171,171,AR,G0501390,El Dorado Goodwin Field,723419,33.22,-92.82,,5139,SRMV,4.97,1.57,0.255,4.69,11.23,3.54,0.065,20.37,0,0,0,0,0,0,0,0,0.245,0,10.85,3.43,0.035,20.55,5.42,5,4.75,0,0,0,34.85,18.97,33.12,23.97
172,172,AR,G0501410,Little Rock Afb,723405,34.92,-92.15,72099,5141,SRMV,11.69,3.69,0.335,9.99,8.48,2.68,0.155,16.96,0,0,0,0,0,0,0,0,0.305,0,8.08,2.55,0.075,17.12,11.58,10.68,10.15,0,0,0,36.27,19.03,32.34,29.71
173,173,AR,G0501430,Fayetteville Drake Field,723445,36,-94.17,72703,5143,SPSO,13.91,4.39,0.385,12.12,6.18,1.95,0.195,11.42,0,0,0,0,0,0,0,0,0.33,0,5.95,1.88,0.09,11.54,14.06,12.97,12.32,0,0,0,36.34,19.1,31.72,32.07
174,174,AR,G0501450,Batesville  Awos,723448,35.73,-91.65,72501,5145,SRMV,11.01,3.47,0.355,9.38,6.44,2.03,0.145,12.62,0,0,0,0,0,0,0,0,0.32,0,6.12,1.93,0.07,12.74,10.88,10.04,9.54,0,0,0,35.43,19.06,31.74,29.1
175,175,AR,G0501470,Batesville  Awos,723448,35.73,-91.65,72501,5147,SRMV,11.01,3.47,0.355,9.38,6.44,2.03,0.145,12.62,0,0,0,0,0,0,0,0,0.32,0,6.12,1.93,0.07,12.74,10.88,10.04,9.54,0,0,0,35.43,19.06,31.74,29.1
176,176,AR,G0501490,Memorial Fld,723415,34.47,-93.1,71913,5149,SRMV,8.36,2.64,0.305,7.7,8.58,2.71,0.105,16.44,0,0,0,0,0,0,0,0,0.275,0,8.23,2.6,0.055,16.6,8.91,8.22,7.8,0,0,0,35.17,19.02,32.35,27.24
177,177,CA,G0600010,Hayward Air Term,724935,37.67,-122.12,94541,6001,CAMX,1.12,0.35,0.205,1.48,0.58,0.18,0.015,1.11,0,0,0,0,0,0,0,0,0.21,0,0.55,0.18,0.01,1.12,1.7,1.56,1.49,0,0,0,30.18,19.11,29.81,20.68
178,178,CA,G0600030,South Lake Tahoe,725847,38.9,-120,96150,6003,CAMX,39.94,12.61,0.84,34.53,0,0,0.52,0,0,0,0,0,0,0,0,0,0.72,0,0,0,0.25,0,40.02,36.92,35.07,0,0,0,43.39,19.49,30.38,56.41
179,179,CA,G0600050,South Lake Tahoe,725847,38.9,-120,96150,6005,CAMX,39.94,12.61,0.84,34.53,0,0,0.52,0,0,0,0,0,0,0,0,0,0.72,0,0,0,0.25,0,40.02,36.92,35.07,0,0,0,43.39,19.49,30.38,56.41
180,180,CA,G0600070,Yuba Co,724838,39.1,-121.57,95961,6007,CAMX,2.89,0.91,0.28,3.79,6.48,2.05,0.04,10.82,0,0,0,0,0,0,0,0,0.28,0,6.26,1.98,0.03,10.89,4.35,4.02,3.82,0,0,0,32.69,19.05,31.7,23.07
181,181,CA,G0600090,South Lake Tahoe,725847,38.9,-120,96150,6009,CAMX,39.94,12.61,0.84,34.53,0,0,0.52,0,0,0,0,0,0,0,0,0,0.72,0,0,0,0.25,0,40.02,36.92,35.07,0,0,0,43.39,19.49,30.38,56.41
